rfc_cliente,rfc_deudor,id_division_deudor,tipo_cliente,giro_cliente,id_division_documento,num_zona,pedido,id_c_deudor,id_c_cliente,contra_recibo,id_c_anomalia,status,id_c_moneda,id_c_tipo_localidad,id_c_ruta,importe_documento,saldo_documento,dias_credito,num_visitas,fecha_recibida_aeesa,fecha_reprogramacion,fecha_revision,fecha_inserta,fecha_deposito,fecha_anomalia,target
10.0,1700.0,3.0,2.0,,3.0,0.0,4514.0,21.0,17.0,1043.0,37.0,1.0,0.0,,70.0,142575.6,142575.6,20.0,0,1.0,2.0,38,1,,,58
10.0,1700.0,3.0,1.0,,3.0,0.0,4713.0,8.0,17.0,1365.0,37.0,1.0,0.0,,34.0,155032.65,155032.65,20.0,1,1.0,40.0,38,1,,,58
10.0,1700.0,3.0,2.0,,3.0,0.0,4534.0,14.0,17.0,1191.0,37.0,1.0,0.0,,39.0,23768.8,23768.8,20.0,1,1.0,35.0,35,1,,,55
10.0,1700.0,3.0,1.0,,3.0,0.0,4711.0,8.0,17.0,1365.0,37.0,1.0,0.0,,34.0,155032.65,155032.65,20.0,1,1.0,40.0,38,1,,,58
10.0,1700.0,3.0,2.0,,3.0,0.0,4547.0,8.0,17.0,1364.0,37.0,1.0,0.0,,34.0,10599.6,10599.6,20.0,1,1.0,40.0,37,1,,,57
10.0,1700.0,3.0,2.0,,3.0,0.0,4546.0,9.0,17.0,245.0,37.0,1.0,0.0,,34.0,642.4,642.4,20.0,0,1.0,2.0,35,1,,,55
10.0,1700.0,3.0,1.0,,3.0,0.0,4785.0,17.0,17.0,1330.0,37.0,1.0,0.0,,40.0,4336.2,4336.2,20.0,0,1.0,2.0,42,1,,,62
10.0,1700.0,3.0,2.0,,3.0,0.0,4527.0,8.0,17.0,1364.0,37.0,1.0,0.0,,34.0,247762.08,247762.08,20.0,0,1.0,2.0,37,1,,,57
10.0,1700.0,3.0,1.0,,3.0,0.0,4266.0,2.0,17.0,497.0,37.0,1.0,0.0,,29.0,8890.02,8890.02,20.0,0,5.0,6.0,42,5,,,62
10.0,1700.0,3.0,2.0,,3.0,0.0,4716.0,8.0,17.0,1363.0,37.0,1.0,0.0,,34.0,29858.82,29858.82,20.0,1,1.0,40.0,37,1,,,57
10.0,1700.0,3.0,2.0,,3.0,0.0,4559.0,8.0,17.0,1364.0,37.0,1.0,0.0,,34.0,1947.54,1947.54,20.0,1,1.0,40.0,37,1,,,57
10.0,1700.0,3.0,2.0,,3.0,0.0,4552.0,50.0,17.0,964.0,37.0,1.0,0.0,,55.0,24732.4,24732.4,20.0,0,1.0,35.0,37,1,,,57
10.0,1700.0,3.0,2.0,,3.0,0.0,4712.0,8.0,17.0,1363.0,37.0,1.0,0.0,,34.0,19905.88,19905.88,20.0,1,1.0,40.0,37,1,,,57
10.0,1700.0,3.0,2.0,,3.0,0.0,4710.0,8.0,17.0,1363.0,37.0,1.0,0.0,,34.0,14929.41,14929.41,20.0,1,1.0,40.0,37,1,,,57
10.0,1700.0,3.0,2.0,,3.0,0.0,4753.0,50.0,17.0,964.0,37.0,1.0,0.0,,55.0,34451.7,34451.7,20.0,0,1.0,35.0,37,1,,,57
10.0,1700.0,3.0,2.0,,3.0,0.0,4713.0,8.0,17.0,1365.0,37.0,1.0,0.0,,34.0,155032.65,155032.65,20.0,1,1.0,40.0,38,1,,,58
10.0,1700.0,3.0,2.0,,3.0,0.0,4711.0,8.0,17.0,1365.0,37.0,1.0,0.0,,34.0,155032.65,155032.65,20.0,1,1.0,40.0,38,1,,,58
10.0,1700.0,3.0,2.0,,3.0,0.0,4785.0,17.0,17.0,1330.0,37.0,1.0,0.0,,40.0,4336.2,4336.2,20.0,0,1.0,2.0,42,1,,,62
10.0,1700.0,3.0,2.0,,3.0,0.0,4266.0,2.0,17.0,497.0,37.0,1.0,0.0,,29.0,8890.02,8890.02,20.0,0,5.0,6.0,42,5,,,62
28.0,3220.0,1.0,0.0,8.0,2.0,0.0,84865.0,3658.0,30.0,1488.0,45.0,1.0,0.0,,65.0,266.01,266.01,30.0,1,1.0,2.0,2,1,,,32
28.0,3220.0,1.0,0.0,8.0,2.0,0.0,84832.0,3658.0,30.0,1488.0,45.0,1.0,0.0,,65.0,2091.31,2091.31,30.0,1,1.0,2.0,2,1,,,32
28.0,3220.0,1.0,0.0,8.0,2.0,0.0,84809.0,3658.0,30.0,1488.0,45.0,1.0,0.0,,65.0,2614.87,2614.87,30.0,1,1.0,2.0,2,1,,,32
28.0,3220.0,1.0,0.0,8.0,2.0,0.0,84527.0,3658.0,30.0,1488.0,45.0,1.0,0.0,,65.0,3259.72,3259.72,30.0,1,1.0,2.0,13,1,,,43
28.0,3220.0,1.0,0.0,8.0,2.0,0.0,84862.0,3658.0,30.0,1488.0,45.0,1.0,0.0,,65.0,2521.2,2521.2,30.0,1,1.0,2.0,2,1,,,32
28.0,3220.0,1.0,0.0,8.0,2.0,0.0,84620.0,3658.0,30.0,1488.0,45.0,1.0,0.0,,65.0,2568.7,2568.7,30.0,1,1.0,2.0,2,1,,,32
28.0,3220.0,1.0,0.0,8.0,2.0,0.0,84860.0,3658.0,30.0,1488.0,45.0,1.0,0.0,,65.0,10212.99,10212.99,30.0,1,1.0,2.0,2,1,,,32
28.0,3220.0,1.0,0.0,8.0,2.0,0.0,84704.0,3658.0,30.0,1488.0,45.0,1.0,0.0,,65.0,518.64,518.64,30.0,1,1.0,2.0,2,1,,,32
28.0,3220.0,1.0,0.0,8.0,2.0,0.0,84700.0,3658.0,30.0,1488.0,45.0,1.0,0.0,,65.0,1031.36,1031.36,30.0,1,1.0,2.0,2,1,,,32
28.0,3220.0,1.0,0.0,8.0,2.0,0.0,84381.0,3658.0,30.0,1488.0,45.0,1.0,0.0,,65.0,412.15,412.15,30.0,1,1.0,2.0,2,1,,,32
28.0,3220.0,1.0,0.0,8.0,2.0,0.0,85682.0,3658.0,30.0,1488.0,45.0,1.0,0.0,,65.0,1104.32,1104.32,30.0,1,1.0,2.0,2,1,,,32
28.0,3220.0,1.0,0.0,8.0,2.0,0.0,84703.0,3658.0,30.0,1488.0,45.0,1.0,0.0,,65.0,1869.46,1869.46,30.0,1,1.0,2.0,2,1,,,32
28.0,3220.0,1.0,0.0,8.0,2.0,0.0,85161.0,3658.0,30.0,1488.0,45.0,1.0,0.0,,65.0,739.62,739.62,30.0,1,1.0,2.0,2,1,,,32
28.0,3220.0,1.0,0.0,8.0,2.0,0.0,1446.0,3658.0,30.0,1488.0,45.0,1.0,0.0,,65.0,2513.31,2513.31,30.0,1,1.0,2.0,2,1,,,32
28.0,3220.0,1.0,0.0,8.0,2.0,0.0,84613.0,3658.0,30.0,1488.0,45.0,1.0,0.0,,65.0,2552.75,2552.75,30.0,1,1.0,2.0,2,1,,,32
28.0,3220.0,1.0,0.0,8.0,2.0,0.0,84808.0,3658.0,30.0,1488.0,45.0,1.0,0.0,,65.0,3727.08,3727.08,30.0,1,1.0,2.0,2,1,,,32
28.0,3220.0,1.0,0.0,8.0,2.0,0.0,84381.0,3658.0,30.0,1488.0,45.0,1.0,0.0,,65.0,2072.57,2072.57,30.0,1,1.0,2.0,2,1,,,32
28.0,3220.0,1.0,0.0,8.0,2.0,0.0,85683.0,3658.0,30.0,1488.0,45.0,1.0,0.0,,65.0,2264.84,2264.84,30.0,1,1.0,2.0,2,1,,,32
28.0,3220.0,1.0,0.0,8.0,2.0,0.0,84196.0,3658.0,30.0,1488.0,45.0,1.0,0.0,,65.0,2599.1,2599.1,30.0,1,1.0,2.0,2,1,,,32
28.0,3220.0,1.0,0.0,8.0,2.0,0.0,84566.0,3658.0,30.0,1488.0,45.0,1.0,0.0,,65.0,3534.81,3534.81,30.0,1,1.0,2.0,2,1,,,32
28.0,3220.0,1.0,0.0,8.0,2.0,0.0,84725.0,3658.0,30.0,1488.0,45.0,1.0,0.0,,65.0,2321.04,2321.04,30.0,1,1.0,2.0,2,1,,,32
28.0,3220.0,1.0,0.0,8.0,2.0,0.0,1609.0,3658.0,30.0,1488.0,45.0,1.0,0.0,,65.0,697.1,697.1,30.0,1,1.0,2.0,2,1,,,32
28.0,3220.0,1.0,0.0,8.0,2.0,0.0,84629.0,3658.0,30.0,1488.0,45.0,1.0,0.0,,65.0,1711.7,1711.7,30.0,1,1.0,2.0,2,1,,,32
4.0,819.0,0.0,0.0,,1.0,14.0,,2138.0,20.0,1694.0,8.0,3.0,0.0,,0.0,6341.25,0.0,22.0,0,5.0,6.0,14,5,,,14
4.0,211.0,0.0,0.0,,1.0,10.0,,4149.0,20.0,1694.0,8.0,2.0,0.0,,0.0,290.02,290.02,22.0,0,5.0,6.0,17,5,,,17
4.0,437.0,0.0,0.0,,1.0,10.0,,4285.0,20.0,1694.0,8.0,3.0,0.0,,0.0,2663.16,0.0,22.0,0,5.0,6.0,17,5,,,17
4.0,364.0,0.0,0.0,,1.0,12.0,,4474.0,20.0,1694.0,8.0,2.0,0.0,,105.0,382.28,382.28,22.0,0,5.0,7.0,6,5,,,6
4.0,211.0,0.0,0.0,,1.0,10.0,,4149.0,20.0,1694.0,8.0,2.0,0.0,,0.0,92.81,92.81,22.0,0,6.0,7.0,18,6,,,18
10.0,1700.0,3.0,0.0,,3.0,0.0,4299.0,3.0,17.0,1024.0,37.0,1.0,0.0,,30.0,39811.76,39811.76,20.0,0,2.0,3.0,36,2,,,56
10.0,1700.0,3.0,0.0,,3.0,0.0,4518.0,3.0,17.0,1023.0,37.0,1.0,0.0,,30.0,129087.12,129087.12,20.0,0,2.0,3.0,36,2,,,56
10.0,1700.0,3.0,1.0,,3.0,0.0,4585.0,40.0,17.0,32.0,37.0,1.0,0.0,,48.0,9952.94,9952.94,20.0,1,2.0,55.0,36,2,,,56
10.0,1700.0,3.0,0.0,,3.0,0.0,4664.0,49.0,17.0,1194.0,37.0,1.0,0.0,,54.0,29858.82,29858.82,20.0,0,2.0,35.0,36,2,,,56
10.0,1700.0,3.0,2.0,,3.0,0.0,4585.0,40.0,17.0,32.0,37.0,1.0,0.0,,48.0,9952.94,9952.94,20.0,1,2.0,55.0,36,2,,,56
4.0,819.0,0.0,0.0,,1.0,14.0,,2138.0,20.0,1694.0,8.0,3.0,0.0,,0.0,7414.68,0.0,22.0,0,6.0,7.0,15,6,,,15
10.0,1700.0,3.0,0.0,,3.0,0.0,4661.0,49.0,17.0,1196.0,37.0,1.0,0.0,,54.0,29858.82,29858.82,20.0,0,2.0,35.0,36,2,,,56
10.0,1700.0,3.0,2.0,,3.0,0.0,4664.0,49.0,17.0,1194.0,37.0,1.0,0.0,,54.0,29858.82,29858.82,20.0,0,2.0,35.0,36,2,,,56
10.0,1700.0,3.0,0.0,,3.0,0.0,4585.0,40.0,17.0,32.0,37.0,1.0,0.0,,48.0,9952.94,9952.94,20.0,1,2.0,55.0,36,2,,,56
10.0,1700.0,3.0,0.0,,3.0,0.0,4487.0,44.0,17.0,1005.0,37.0,1.0,0.0,,76.0,11242.0,11242.0,20.0,0,2.0,35.0,36,2,,,56
4.0,437.0,0.0,0.0,,1.0,10.0,,4285.0,20.0,1694.0,8.0,3.0,0.0,,0.0,888.43,0.0,22.0,0,6.0,7.0,18,6,,,18
10.0,1700.0,3.0,0.0,,3.0,0.0,4532.0,44.0,17.0,1005.0,37.0,1.0,0.0,,76.0,2730.2,2730.2,20.0,0,2.0,3.0,36,2,,,56
10.0,1700.0,3.0,0.0,,3.0,0.0,4586.0,40.0,17.0,432.0,37.0,1.0,0.0,,48.0,585678.9,585678.9,20.0,0,2.0,35.0,36,2,,,56
10.0,1700.0,3.0,2.0,,3.0,0.0,4518.0,3.0,17.0,1023.0,37.0,1.0,0.0,,30.0,129087.12,129087.12,20.0,0,2.0,3.0,36,2,,,56
10.0,1700.0,3.0,1.0,,3.0,0.0,4586.0,40.0,17.0,432.0,37.0,1.0,0.0,,48.0,585678.9,585678.9,20.0,0,2.0,35.0,36,2,,,56
13.0,2799.0,0.0,0.0,,1.0,10.0,48891.0,3245.0,24.0,1886.0,37.0,3.0,0.0,,80.0,369.0,0.0,30.0,1,0.0,32.0,11,14,,,32
10.0,1700.0,3.0,2.0,,3.0,0.0,4532.0,44.0,17.0,1005.0,37.0,1.0,0.0,,76.0,2730.2,2730.2,20.0,0,2.0,3.0,36,2,,,56
10.0,1700.0,3.0,1.0,,3.0,0.0,4532.0,44.0,17.0,1005.0,37.0,1.0,0.0,,76.0,2730.2,2730.2,20.0,0,2.0,3.0,36,2,,,56
13.0,2701.0,0.0,0.0,,1.0,11.0,48855.0,2775.0,24.0,1877.0,37.0,3.0,0.0,,81.0,3135.02,0.0,30.0,3,0.0,38.0,4,14,,,35
10.0,1700.0,3.0,2.0,,3.0,0.0,4586.0,40.0,17.0,432.0,37.0,1.0,0.0,,48.0,585678.9,585678.9,20.0,0,2.0,35.0,36,2,,,56
13.0,2701.0,0.0,0.0,,1.0,11.0,48856.0,2775.0,24.0,1877.0,37.0,3.0,0.0,,81.0,3792.11,0.0,30.0,3,0.0,38.0,4,14,,,35
10.0,1700.0,3.0,1.0,,3.0,0.0,4487.0,44.0,17.0,1005.0,37.0,1.0,0.0,,76.0,11242.0,11242.0,20.0,0,2.0,35.0,36,2,,,56
10.0,1700.0,3.0,2.0,,3.0,0.0,4299.0,3.0,17.0,1024.0,37.0,1.0,0.0,,30.0,39811.76,39811.76,20.0,0,2.0,3.0,36,2,,,56
10.0,1700.0,3.0,1.0,,3.0,0.0,4664.0,49.0,17.0,1194.0,37.0,1.0,0.0,,54.0,29858.82,29858.82,20.0,0,2.0,35.0,36,2,,,56
10.0,1700.0,3.0,2.0,,3.0,0.0,4487.0,44.0,17.0,1005.0,37.0,1.0,0.0,,76.0,11242.0,11242.0,20.0,0,2.0,35.0,36,2,,,56
10.0,1700.0,3.0,1.0,,3.0,0.0,4518.0,3.0,17.0,1023.0,37.0,1.0,0.0,,30.0,129087.12,129087.12,20.0,0,2.0,3.0,36,2,,,56
13.0,3373.0,0.0,0.0,,1.0,11.0,49309.0,4874.0,24.0,1820.0,15.0,3.0,0.0,,80.0,6000.0,0.0,30.0,0,1.0,37.0,31,1,,,45
10.0,1700.0,3.0,2.0,,3.0,0.0,4661.0,49.0,17.0,1196.0,37.0,1.0,0.0,,54.0,29858.82,29858.82,20.0,0,2.0,35.0,36,2,,,56
10.0,1700.0,3.0,1.0,,3.0,0.0,4299.0,3.0,17.0,1024.0,37.0,1.0,0.0,,30.0,39811.76,39811.76,20.0,0,2.0,3.0,36,2,,,56
10.0,1700.0,3.0,1.0,,3.0,0.0,4661.0,49.0,17.0,1196.0,37.0,1.0,0.0,,54.0,29858.82,29858.82,20.0,0,2.0,35.0,36,2,,,56
28.0,3220.0,1.0,2.0,8.0,2.0,0.0,84464.0,3658.0,30.0,1488.0,45.0,1.0,0.0,,65.0,6655.5,6655.5,30.0,1,1.0,3.0,3,2,,,33
22.0,1700.0,3.0,0.0,4.0,3.0,,4473.0,38.0,21.0,908.0,17.0,1.0,0.0,,49.0,13806.0,13806.0,,1,20.0,35.0,30,20,,,50
22.0,1700.0,3.0,0.0,4.0,3.0,,4470.0,38.0,21.0,908.0,17.0,1.0,0.0,,49.0,16874.0,16874.0,,1,20.0,35.0,30,20,,,50
22.0,1700.0,3.0,0.0,4.0,3.0,,4457.0,35.0,21.0,1542.0,37.0,1.0,0.0,,78.0,15340.0,15340.0,,1,20.0,34.0,34,20,,,55
9.0,172.0,0.0,1.0,,1.0,0.0,1086.0,3668.0,27.0,1805.0,72.0,1.0,0.0,,10.0,4761.8,4761.8,90.0,0,1.0,51.0,0,50,,,91
9.0,172.0,0.0,0.0,,1.0,0.0,1086.0,3668.0,27.0,1805.0,72.0,1.0,0.0,,10.0,4761.8,4761.8,90.0,0,1.0,51.0,0,50,,,91
4.0,1151.0,0.0,0.0,,1.0,12.0,,3584.0,20.0,1694.0,8.0,2.0,0.0,,105.0,290.35,290.35,22.0,0,6.0,8.0,7,6,,,7
22.0,1700.0,3.0,2.0,4.0,3.0,,4473.0,38.0,21.0,908.0,17.0,1.0,0.0,,49.0,13806.0,13806.0,,1,20.0,35.0,30,20,,,50
4.0,1164.0,0.0,0.0,,1.0,12.0,,4731.0,20.0,1694.0,8.0,2.0,0.0,,105.0,361.85,361.85,22.0,0,6.0,8.0,7,6,,,7
22.0,1700.0,3.0,2.0,4.0,3.0,,4470.0,38.0,21.0,908.0,17.0,1.0,0.0,,49.0,16874.0,16874.0,,1,20.0,35.0,30,20,,,50
22.0,1700.0,3.0,2.0,4.0,3.0,,4457.0,35.0,21.0,1542.0,37.0,1.0,0.0,,78.0,15340.0,15340.0,,1,20.0,34.0,34,20,,,55
22.0,1700.0,3.0,2.0,4.0,3.0,,4329.0,32.0,21.0,1388.0,40.0,1.0,0.0,,47.0,16874.0,16874.0,,1,20.0,36.0,80,20,,,100
22.0,1700.0,3.0,2.0,4.0,3.0,,4323.0,32.0,21.0,1388.0,37.0,1.0,0.0,,47.0,1534.0,1534.0,,1,20.0,36.0,80,20,,,100
22.0,1700.0,3.0,0.0,4.0,3.0,,4329.0,32.0,21.0,1388.0,40.0,1.0,0.0,,47.0,16874.0,16874.0,,1,20.0,36.0,80,20,,,100
22.0,1700.0,3.0,0.0,4.0,3.0,,4323.0,32.0,21.0,1388.0,37.0,1.0,0.0,,47.0,1534.0,1534.0,,1,20.0,36.0,80,20,,,100
4.0,1153.0,0.0,0.0,,1.0,10.0,,4199.0,20.0,1694.0,15.0,3.0,0.0,,0.0,6172.31,0.0,22.0,0,6.0,7.0,17,6,,,17
4.0,2591.0,0.0,0.0,,1.0,10.0,,4253.0,20.0,1694.0,15.0,3.0,0.0,,0.0,4053.73,0.0,22.0,0,6.0,7.0,18,6,,,18
4.0,2060.0,0.0,0.0,,1.0,10.0,,4280.0,20.0,1694.0,8.0,3.0,0.0,,0.0,660837.36,0.0,22.0,0,6.0,7.0,35,6,,,35
4.0,3179.0,0.0,0.0,,1.0,13.0,,1436.0,20.0,1694.0,8.0,2.0,0.0,,0.0,2876.69,2876.69,22.0,0,6.0,7.0,7,6,,,7
22.0,1700.0,3.0,1.0,4.0,3.0,,4323.0,32.0,21.0,1388.0,37.0,1.0,0.0,,47.0,1534.0,1534.0,,1,20.0,36.0,80,20,,,100
22.0,1700.0,3.0,1.0,4.0,3.0,,4329.0,32.0,21.0,1388.0,40.0,1.0,0.0,,47.0,16874.0,16874.0,,1,20.0,36.0,80,20,,,100
15.0,2963.0,1.0,0.0,12.0,2.0,,,3487.0,4.0,1849.0,15.0,2.0,0.0,,9.0,517025.85,517025.85,,0,0.0,1.0,2,0,,,32
15.0,2963.0,1.0,1.0,12.0,2.0,,,3487.0,4.0,1849.0,15.0,2.0,0.0,,9.0,517025.85,517025.85,,0,0.0,1.0,2,0,,,32
15.0,2963.0,1.0,2.0,12.0,2.0,,,3487.0,4.0,1849.0,15.0,2.0,0.0,,9.0,517025.85,517025.85,,0,0.0,1.0,2,0,,,32
22.0,1700.0,3.0,1.0,4.0,3.0,,4457.0,35.0,21.0,1542.0,37.0,1.0,0.0,,78.0,15340.0,15340.0,,1,20.0,34.0,34,20,,,55
22.0,1700.0,3.0,1.0,4.0,3.0,,4470.0,38.0,21.0,908.0,17.0,1.0,0.0,,49.0,16874.0,16874.0,,1,20.0,35.0,30,20,,,50
22.0,1700.0,3.0,1.0,4.0,3.0,,4473.0,38.0,21.0,908.0,17.0,1.0,0.0,,49.0,13806.0,13806.0,,1,20.0,35.0,30,20,,,50
28.0,3220.0,1.0,0.0,8.0,2.0,0.0,84464.0,3658.0,30.0,1488.0,45.0,1.0,0.0,,65.0,6655.5,6655.5,30.0,1,1.0,3.0,3,2,,,33
13.0,1289.0,0.0,0.0,,1.0,11.0,48866.0,2712.0,24.0,1877.0,37.0,1.0,0.0,,80.0,24893.76,0.0,30.0,1,0.0,36.0,36,14,,,66
28.0,3220.0,1.0,1.0,8.0,2.0,0.0,84464.0,3658.0,30.0,1488.0,45.0,1.0,0.0,,65.0,6655.5,6655.5,30.0,1,1.0,3.0,3,2,,,33
4.0,109.0,0.0,0.0,,1.0,10.0,,4138.0,20.0,1694.0,8.0,2.0,0.0,,0.0,76328.15,76328.15,22.0,0,1.0,2.0,19,1,,,19
4.0,162.0,0.0,0.0,,1.0,12.0,,2210.0,20.0,1694.0,8.0,2.0,0.0,,105.0,21706.14,21706.14,22.0,0,1.0,9.0,8,1,,,8
4.0,27.0,0.0,0.0,,1.0,10.0,,4256.0,20.0,1694.0,15.0,3.0,0.0,,0.0,511.02,0.0,22.0,0,1.0,2.0,18,1,,,18
28.0,3220.0,1.0,0.0,8.0,2.0,0.0,84524.0,3658.0,30.0,1488.0,45.0,1.0,0.0,,65.0,2164.27,2164.27,30.0,0,1.0,3.0,15,2,,,45
4.0,114.0,0.0,0.0,,1.0,10.0,,2383.0,20.0,1694.0,8.0,2.0,0.0,,0.0,47410.34,47410.34,22.0,0,1.0,2.0,19,1,,,19
10.0,1700.0,3.0,0.0,,3.0,0.0,4525.0,20.0,17.0,1064.0,37.0,1.0,0.0,,42.0,176770.08,176770.08,20.0,0,3.0,4.0,39,3,,,59
10.0,1700.0,3.0,1.0,,3.0,0.0,4764.0,33.0,17.0,316.0,37.0,1.0,0.0,,78.0,516775.5,516775.5,20.0,0,3.0,4.0,50,3,,,67
4.0,158.0,0.0,0.0,,1.0,12.0,,4528.0,20.0,1694.0,15.0,3.0,0.0,,105.0,15769.88,0.0,22.0,0,1.0,9.0,7,1,,,7
10.0,1700.0,3.0,0.0,,3.0,0.0,4492.0,32.0,17.0,1368.0,37.0,1.0,0.0,,47.0,55246.4,55246.4,20.0,0,3.0,30.0,31,3,,,51
10.0,1700.0,3.0,0.0,,3.0,0.0,4495.0,42.0,17.0,923.0,37.0,1.0,0.0,,50.0,9957.2,9957.2,20.0,1,3.0,57.0,38,3,,,58
4.0,109.0,0.0,0.0,,1.0,10.0,,2345.0,20.0,1694.0,8.0,2.0,0.0,,0.0,15780.83,15780.83,22.0,0,1.0,2.0,19,1,,,19
10.0,1700.0,3.0,1.0,,3.0,0.0,4415.0,5.0,17.0,1263.0,37.0,1.0,0.0,,32.0,51677.55,51677.55,20.0,0,3.0,4.0,37,3,,,57
4.0,8.0,0.0,0.0,,1.0,10.0,,4167.0,20.0,1694.0,8.0,2.0,0.0,,0.0,311.52,311.52,22.0,0,1.0,2.0,19,1,,,19
10.0,1700.0,3.0,0.0,,3.0,0.0,4491.0,58.0,17.0,383.0,37.0,1.0,0.0,,104.0,15738.8,15738.8,20.0,0,3.0,4.0,38,3,,,58
4.0,260.0,0.0,0.0,,1.0,12.0,,2036.0,20.0,1694.0,8.0,2.0,0.0,,105.0,18587.68,18587.68,22.0,0,1.0,9.0,8,1,,,8
10.0,1700.0,3.0,0.0,,3.0,0.0,4434.0,57.0,17.0,1277.0,37.0,1.0,0.0,,59.0,29858.82,29858.82,20.0,0,3.0,36.0,37,3,,,57
10.0,1700.0,3.0,1.0,,3.0,0.0,4305.0,58.0,17.0,387.0,37.0,1.0,0.0,,104.0,44788.23,44788.23,20.0,0,3.0,37.0,38,3,,,58
4.0,260.0,0.0,0.0,,1.0,12.0,,2036.0,20.0,1694.0,8.0,2.0,0.0,,105.0,6816.34,6816.34,22.0,0,1.0,9.0,8,1,,,8
10.0,1700.0,3.0,0.0,,3.0,0.0,4274.0,40.0,17.0,32.0,37.0,1.0,0.0,,48.0,4976.47,4976.47,20.0,1,3.0,56.0,37,3,,,57
10.0,1700.0,3.0,2.0,,3.0,0.0,4274.0,40.0,17.0,32.0,37.0,1.0,0.0,,48.0,4976.47,4976.47,20.0,1,3.0,56.0,37,3,,,57
10.0,1700.0,3.0,1.0,,3.0,0.0,4418.0,5.0,17.0,1263.0,37.0,1.0,0.0,,32.0,99459.36,99459.36,20.0,0,3.0,4.0,37,3,,,57
10.0,1700.0,3.0,2.0,,3.0,0.0,4486.0,45.0,17.0,1623.0,17.0,1.0,0.0,,51.0,58619.0,58619.0,20.0,0,3.0,46.0,37,3,,,57
4.0,260.0,0.0,0.0,,1.0,12.0,,2036.0,20.0,1694.0,8.0,2.0,0.0,,105.0,2644.84,2644.84,22.0,0,1.0,9.0,8,1,,,8
10.0,1700.0,3.0,1.0,,3.0,0.0,4414.0,5.0,17.0,1263.0,37.0,1.0,0.0,,32.0,99459.36,99459.36,20.0,0,3.0,4.0,37,3,,,57
10.0,1700.0,3.0,0.0,,3.0,0.0,4350.0,42.0,17.0,923.0,37.0,1.0,0.0,,50.0,132612.48,132612.48,20.0,1,3.0,57.0,38,3,,,58
10.0,1700.0,3.0,0.0,,3.0,0.0,4764.0,33.0,17.0,316.0,37.0,1.0,0.0,,78.0,516775.5,516775.5,20.0,0,3.0,4.0,50,3,,,67
10.0,1700.0,3.0,1.0,,3.0,0.0,4533.0,18.0,17.0,1002.0,37.0,1.0,0.0,,41.0,17023.6,17023.6,20.0,0,3.0,4.0,38,3,,,58
10.0,1700.0,3.0,0.0,,3.0,0.0,4488.0,18.0,17.0,1002.0,37.0,1.0,0.0,,41.0,7387.6,7387.6,20.0,0,3.0,4.0,38,3,,,58
10.0,1700.0,3.0,0.0,,3.0,0.0,4415.0,5.0,17.0,1263.0,37.0,1.0,0.0,,32.0,51677.55,51677.55,20.0,0,3.0,4.0,37,3,,,57
10.0,1700.0,3.0,2.0,,3.0,0.0,4684.0,20.0,17.0,1063.0,37.0,1.0,0.0,,42.0,4976.47,4976.47,20.0,0,3.0,4.0,39,3,,,59
10.0,1700.0,3.0,0.0,,3.0,0.0,4305.0,58.0,17.0,387.0,37.0,1.0,0.0,,104.0,44788.23,44788.23,20.0,0,3.0,37.0,38,3,,,58
10.0,1700.0,3.0,0.0,,3.0,0.0,4418.0,5.0,17.0,1263.0,37.0,1.0,0.0,,32.0,99459.36,99459.36,20.0,0,3.0,4.0,37,3,,,57
10.0,1700.0,3.0,0.0,,3.0,0.0,4414.0,5.0,17.0,1263.0,37.0,1.0,0.0,,32.0,99459.36,99459.36,20.0,0,3.0,4.0,37,3,,,57
4.0,2188.0,0.0,0.0,,1.0,10.0,,4173.0,20.0,1694.0,8.0,2.0,0.0,,0.0,2604.13,2604.13,22.0,0,1.0,2.0,19,1,,,19
10.0,1700.0,3.0,2.0,,3.0,0.0,4491.0,58.0,17.0,383.0,37.0,1.0,0.0,,104.0,15738.8,15738.8,20.0,0,3.0,4.0,38,3,,,58
10.0,1700.0,3.0,0.0,,3.0,0.0,4304.0,58.0,17.0,386.0,37.0,1.0,0.0,,104.0,33153.12,33153.12,20.0,0,3.0,4.0,38,3,,,58
4.0,192.0,0.0,0.0,,1.0,10.0,,4221.0,20.0,1694.0,15.0,3.0,0.0,,0.0,557.97,0.0,22.0,0,1.0,2.0,18,1,,,18
10.0,1700.0,3.0,0.0,,3.0,0.0,4261.0,21.0,17.0,1043.0,37.0,1.0,0.0,,70.0,33153.12,33153.12,20.0,0,3.0,4.0,40,3,,,60
10.0,1700.0,3.0,1.0,,3.0,0.0,4488.0,18.0,17.0,1002.0,37.0,1.0,0.0,,41.0,7387.6,7387.6,20.0,0,3.0,4.0,38,3,,,58
10.0,1700.0,3.0,0.0,,3.0,0.0,4427.0,51.0,17.0,1234.0,37.0,1.0,0.0,,56.0,17225.85,17225.85,20.0,0,3.0,38.0,39,3,,,59
10.0,1700.0,3.0,0.0,,3.0,0.0,4494.0,49.0,17.0,1195.0,37.0,1.0,0.0,,54.0,31156.4,31156.4,20.0,0,3.0,36.0,37,3,,,57
10.0,1700.0,3.0,0.0,,3.0,0.0,4292.0,18.0,17.0,1002.0,37.0,1.0,0.0,,41.0,86129.25,86129.25,20.0,0,3.0,4.0,38,3,,,58
